Time,Lat, Long,  Bearing (Degs), Frequency (Hz), Strength
12/12/2014 12:11:10, 0.03599712023038157, -0.004499640028797696, 162.7468, 179.33598, 52.735996
12/12/2014 12:11:15, 0.03599712023038157, -0.004499640028797696, 162.6162, 179.33775, 52.903744
12/12/2014 12:11:20, 0.03599712023038157, -0.004499640028797696, 162.48366, 179.3396, 53.072594
12/12/2014 12:11:25, 0.03599712023038157, -0.004499640028797696, 162.34917, 179.3415, 53.242546
12/12/2014 12:11:30, 0.03599712023038157, -0.004499640028797696, 162.21266, 179.34348, 53.41359
12/12/2014 12:11:35, 0.03599712023038157, -0.004499640028797696, 162.07408, 179.34552, 53.585724
12/12/2014 12:11:40, 0.03599712023038157, -0.004499640028797696, 161.93341, 179.34763, 53.758938
12/12/2014 12:11:45, 0.03599712023038157, -0.004499640028797696, 161.79059, 179.34981, 53.93322
12/12/2014 12:11:50, 0.03599712023038157, -0.004499640028797696, 161.64557, 179.35208, 54.108555
12/12/2014 12:11:55, 0.03599712023038157, -0.004499640028797696, 161.49829, 179.35442, 54.28493
12/12/2014 12:12:00, 0.03599712023038157, -0.004499640028797696, 161.34872, 179.35684, 54.46233
12/12/2014 12:12:05, 0.03599712023038157, -0.004499640028797696, 161.19681, 179.35936, 54.64073
12/12/2014 12:12:10, 0.03599712023038157, -0.004499640028797696, 161.0425, 179.36197, 54.820114
12/12/2014 12:12:15, 0.03599712023038157, -0.004499640028797696, 160.88571, 179.36469, 55.00045
12/12/2014 12:12:20, 0.03599712023038157, -0.004499640028797696, 160.72643, 179.36748, 55.181713
12/12/2014 12:12:25, 0.03599712023038157, -0.004499640028797696, 160.56454, 179.37039, 55.363873
12/12/2014 12:12:30, 0.03599712023038157, -0.004499640028797696, 160.40005, 179.3734, 55.546886
12/12/2014 12:12:35, 0.03599712023038157, -0.004499640028797696, 160.23285, 179.37653, 55.730724
12/12/2014 12:12:40, 0.03599712023038157, -0.004499640028797696, 160.0629, 179.37978, 55.915333
12/12/2014 12:12:45, 0.03599712023038157, -0.004499640028797696, 159.8901, 179.38315, 56.100674
12/12/2014 12:12:50, 0.03599712023038157, -0.004499640028797696, 159.71443, 179.38664, 56.286686
12/12/2014 12:12:55, 0.03599712023038157, -0.004499640028797696, 159.53578, 179.39026, 56.473316
12/12/2014 12:13:00, 0.03599712023038157, -0.004499640028797696, 159.35411, 179.39403, 56.660503
12/12/2014 12:13:05, 0.03599712023038157, -0.004499640028797696, 159.16933, 179.39793, 56.848175
12/12/2014 12:13:10, 0.03599712023038157, -0.004499640028797696, 158.98134, 179.402, 57.03626
12/12/2014 12:13:15, 0.03599712023038157, -0.004499640028797696, 158.7901, 179.40619, 57.224678
12/12/2014 12:13:20, 0.03599712023038157, -0.004499640028797696, 158.59552, 179.41055, 57.413338
12/12/2014 12:13:25, 0.03599712023038157, -0.004499640028797696, 158.39749, 179.41508, 57.602154
12/12/2014 12:13:30, 0.03599712023038157, -0.004499640028797696, 158.19595, 179.4198, 57.79102
12/12/2014 12:13:35, 0.03599712023038157, -0.004499640028797696, 157.99081, 179.42467, 57.979828
12/12/2014 12:13:40, 0.03599712023038157, -0.004499640028797696, 157.78197, 179.42973, 58.16847
12/12/2014 12:13:45, 0.03599712023038157, -0.004499640028797696, 157.56934, 179.43498, 58.356815
12/12/2014 12:13:50, 0.03599712023038157, -0.004499640028797696, 157.3528, 179.44043, 58.54474
12/12/2014 12:13:55, 0.03599712023038157, -0.004499640028797696, 157.13226, 179.44606, 58.732098
12/12/2014 12:14:00, 0.03599712023038157, -0.004499640028797696, 156.90764, 179.45192, 58.918755
12/12/2014 12:14:05, 0.03599712023038157, -0.004499640028797696, 156.6788, 179.45796, 59.104546
12/12/2014 12:14:10, 0.03599712023038157, -0.004499640028797696, 156.44565, 179.46423, 59.289314
12/12/2014 12:14:15, 0.03599712023038157, -0.004499640028797696, 156.20805, 179.47072, 59.47289
12/12/2014 12:14:20, 0.03599712023038157, -0.004499640028797696, 155.96591, 179.47743, 59.655098
