time,Wind Direction (Degs),Wind Speed (M/Sec),Lat,Long
14:06:16,242.1,17.2,37.8213867,-122.4005194
14:06:17,242.1,17.2,37.8212893,-122.4005482
14:06:18,242.1,17.2,37.8211907,-122.4005798
14:06:19,242.1,17.2,37.8210909,-122.4006162
14:06:20,242.1,17.2,37.8209889,-122.4006517
14:06:21,242.1,17.2,37.8208853,-122.4006881
14:06:22,242.1,17.2,37.820781,-122.400725
14:06:23,242.1,17.2,37.8206773,-122.4007648
14:06:24,242.1,17.2,37.820575,-122.4008066
14:06:25,242.1,17.1,37.8204745,-122.4008488
14:06:26,242.1,17.1,37.8203724,-122.4008881
14:06:27,241.9,17.1,37.82027,-122.4009264
14:06:28,241.8,17.1,37.8201672,-122.4009607
14:06:29,241.6,17,37.8200655,-122.4010001
14:06:30,241.3,17,37.8199588,-122.4010353
14:06:31,241.1,17,37.8198511,-122.40107
14:06:32,240.9,16.9,37.8197419,-122.4011027
14:06:33,240.6,16.9,37.8196324,-122.4011418
14:06:34,240.3,16.9,37.8195207,-122.4011772
14:06:35,240.1,16.8,37.8194086,-122.4012131
14:06:36,239.9,16.8,37.8192952,-122.4012513
14:06:37,239.7,16.8,37.8191832,-122.4012914
14:06:38,239.6,16.8,37.8190693,-122.4013291
14:06:39,239.5,16.8,37.8189528,-122.4013617
14:06:40,239.5,16.8,37.8188357,-122.4013955
14:06:41,239.5,16.8,37.8187179,-122.401429
14:06:42,239.5,16.7,37.8186017,-122.4014634
14:06:43,239.5,16.7,37.8184858,-122.4014945
14:06:44,239.6,16.7,37.8183679,-122.4015221
14:06:45,239.7,16.7,37.8182483,-122.4015416
14:06:46,239.8,16.6,37.8181271,-122.4015661
14:06:47,239.8,16.6,37.8180063,-122.4015925
14:06:48,239.9,16.6,37.8178855,-122.4016216
14:06:49,239.9,16.5,37.8177651,-122.4016544
14:06:50,240,16.5,37.8176469,-122.401691
14:06:51,240,16.4,37.8175285,-122.4017267
14:06:52,240,16.4,37.8174086,-122.4017538
14:06:53,240,16.4,37.8172895,-122.4017789
14:06:54,240,16.3,37.8171716,-122.4018092
14:06:55,240,16.3,37.8170552,-122.4018434
14:06:56,240,16.3,37.8169382,-122.4018803
14:06:57,240,16.3,37.8168199,-122.4019184
14:06:58,240,16.3,37.8166994,-122.4019567
14:06:59,239.9,16.3,37.8165805,-122.4019941
14:07:00,239.9,16.3,37.8164663,-122.4020375
14:07:01,239.9,16.3,37.8163638,-122.4020897
14:07:02,239.8,16.3,37.816286,-122.4021525
14:07:03,239.7,16.3,37.8162281,-122.4022162
14:07:04,239.6,16.3,37.8161874,-122.4022799
14:07:05,239.5,16.3,37.8161647,-122.4023405
14:07:06,239.3,16.3,37.8161549,-122.4023997
14:07:07,239,16.2,37.8161563,-122.4024606
14:07:08,238.7,16.2,37.8161668,-122.4025269
14:07:09,238.5,16.2,37.8161868,-122.4025976
14:07:10,238.2,16.2,37.8162192,-122.4026717
14:07:11,237.9,16.1,37.8162652,-122.4027468
14:07:12,237.7,16.1,37.8163254,-122.4028195
14:07:13,237.4,16,37.8163977,-122.402891
14:07:14,237.2,16,37.8164799,-122.4029597
14:07:15,237,15.9,37.8165684,-122.4030279
14:07:17,236.7,15.9,37.8167449,-122.403183
14:07:18,236.6,15.9,37.8168408,-122.4032617
14:07:19,236.5,15.9,37.8169399,-122.4033421
14:07:20,236.5,15.9,37.8170414,-122.4034225
14:07:21,236.6,15.9,37.8171477,-122.4035032
14:07:22,236.6,16,37.8172475,-122.4036084
14:07:23,236.7,16,37.8173385,-122.4037275
14:07:24,236.7,16.1,37.8174158,-122.4038517
14:07:25,236.8,16.1,37.8174753,-122.403984
14:07:26,236.9,16.2,37.8175236,-122.4041213
14:07:27,236.9,16.2,37.8175636,-122.4042594
14:07:28,237,16.2,37.817595,-122.4043977
14:07:29,237,16.3,37.8176237,-122.404537
14:07:30,237.1,16.3,37.8176506,-122.4046758
14:07:31,237.1,16.3,37.8176737,-122.4048145
14:07:32,237.1,16.3,37.8177049,-122.4049536
14:07:33,237.1,16.3,37.8177362,-122.4050919
14:07:34,237.1,16.2,37.817768,-122.4052328
14:07:35,237,16.2,37.8178054,-122.4053762
14:07:36,237,16.2,37.8178448,-122.4055211
14:07:37,237,16.2,37.8178815,-122.4056641
14:07:38,237,16.2,37.8179197,-122.405806
14:07:39,237,16.1,37.8179634,-122.4059477
14:07:40,236.9,16.1,37.81801,-122.40609
14:07:41,236.9,16.1,37.8180561,-122.4062343
14:07:42,236.9,16.1,37.8181018,-122.4063807
14:07:43,236.9,16.2,37.8181521,-122.4065288
14:07:44,236.9,16.2,37.8181993,-122.4066802
14:07:45,236.9,16.2,37.8182499,-122.4068295
14:07:46,237,16.2,37.8182982,-122.406976
14:07:47,237.2,16.3,37.8183417,-122.4071236
14:07:48,237.4,16.3,37.8183877,-122.4072702
14:07:49,237.6,16.3,37.8184373,-122.4074187
14:07:50,237.9,16.4,37.8184829,-122.4075697
14:07:51,238.2,16.4,37.8185297,-122.4077181
14:07:52,238.5,16.5,37.818578,-122.4078631
14:07:53,238.7,16.5,37.8186292,-122.4080052
14:07:54,239.1,16.6,37.8186794,-122.4081465
14:07:55,239.4,16.6,37.8187311,-122.4082871
14:07:56,239.7,16.7,37.8187866,-122.4084306
14:07:57,239.9,16.7,37.8188407,-122.408579
14:07:58,240.1,16.7,37.8188898,-122.4087282
14:07:59,240.3,16.7,37.8189357,-122.4088738
14:08:00,240.4,16.7,37.8189811,-122.4090151
14:08:01,240.5,16.7,37.8190295,-122.4091515
14:08:02,240.5,16.7,37.8190811,-122.4092862
14:08:03,240.3,16.7,37.8191331,-122.4094213
14:08:04,240.1,16.7,37.8191848,-122.4095601
14:08:05,239.8,16.7,37.8192396,-122.4097003
14:08:06,239.5,16.7,37.8192937,-122.4098404
14:08:07,239.1,16.7,37.8193459,-122.4099813
14:08:08,238.6,16.6,37.8194021,-122.4101186
14:08:09,238.2,16.6,37.819457,-122.4102522
14:08:10,237.9,16.6,37.8195063,-122.4103844
14:08:11,237.6,16.6,37.8195574,-122.4105139
14:08:12,237.3,16.6,37.8196086,-122.4106408
14:08:13,237.2,16.6,37.819661,-122.4107653
14:08:14,237.3,16.7,37.8197094,-122.4108901
14:08:15,237.4,16.7,37.8197579,-122.4110121
14:08:16,237.7,16.7,37.8198044,-122.4111322
14:08:17,238.1,16.7,37.8198453,-122.4112515
14:08:18,238.5,16.8,37.8198744,-122.4113649
14:08:19,238.9,16.8,37.8198858,-122.411464
14:08:20,239.4,16.9,37.8198804,-122.411544
14:08:21,239.9,16.9,37.8198628,-122.4116091
14:08:22,240.4,16.9,37.8198347,-122.4116597
14:08:23,240.9,17,37.8197958,-122.4116974
14:08:24,241.3,17,37.819747,-122.4117312
14:08:25,241.7,17.1,37.8196931,-122.4117673
14:08:26,242.1,17.1,37.8196335,-122.4118016
14:08:27,242.4,17.2,37.8195675,-122.4118359
14:08:28,242.7,17.2,37.8194968,-122.4118707
14:08:29,243,17.3,37.8194218,-122.4119049
14:08:30,243.3,17.4,37.8193429,-122.4119401
14:08:31,243.5,17.4,37.8192609,-122.4119736
14:08:32,243.7,17.5,37.8191745,-122.4120089
14:08:33,244,17.6,37.8190827,-122.4120446
14:08:34,244.3,17.6,37.8189873,-122.4120823
14:08:35,244.5,17.7,37.8188863,-122.4121184
14:08:36,244.7,17.7,37.8187808,-122.4121539
14:08:37,245,17.7,37.8186705,-122.4121889
14:08:38,245.3,17.8,37.818554,-122.4122174
14:08:39,245.6,17.8,37.8184405,-122.4122521
14:08:40,245.9,17.8,37.8183264,-122.4122852
14:08:41,246.1,17.8,37.818204,-122.4123086
14:08:42,246.3,17.8,37.8180823,-122.4123403
14:08:43,246.5,17.8,37.8179613,-122.4123776
14:08:44,246.6,17.7,37.8178352,-122.4124132
14:08:45,246.7,17.7,37.8177033,-122.4124491
14:08:46,246.8,17.7,37.8175736,-122.4124879
14:08:47,246.8,17.6,37.8174448,-122.4125252
14:08:48,246.7,17.6,37.8173164,-122.4125646
14:08:49,246.7,17.6,37.8171878,-122.4126059
14:08:50,246.6,17.5,37.8170564,-122.4126452
14:08:51,246.5,17.5,37.816925,-122.4126907
14:08:52,246.5,17.5,37.8167924,-122.4127313
14:08:53,246.4,17.4,37.8166577,-122.4127727
14:08:54,246.3,17.4,37.8165246,-122.4128196
14:08:55,246.3,17.3,37.8163893,-122.4128597
14:08:56,246.2,17.3,37.8162481,-122.4128951
14:08:57,246.2,17.2,37.8161098,-122.4129472
14:08:58,246.2,17.2,37.8159756,-122.4130054
14:08:59,246.2,17.1,37.8158479,-122.4130664
14:09:00,246.2,17.1,37.8157256,-122.413127
14:09:01,246.2,17,37.8156014,-122.4131815
14:09:02,246.2,17,37.8154743,-122.4132348
14:09:03,246.2,17,37.8153496,-122.4132971
14:09:04,246.2,17,37.8152256,-122.4133615
14:09:05,246.3,17,37.8151027,-122.4134273
14:09:06,246.3,17,37.8149799,-122.4134893
14:09:07,246.3,17.1,37.8148584,-122.4135519
14:09:08,246.3,17.1,37.8147361,-122.4136156
14:09:09,246.3,17.2,37.814613,-122.4136744
14:09:10,246.4,17.3,37.8144924,-122.413735
14:09:11,246.4,17.3,37.8143743,-122.4137913
14:09:12,246.5,17.4,37.8142591,-122.4138478
14:09:13,246.6,17.5,37.8141581,-122.4139145
14:09:14,246.7,17.5,37.8140843,-122.413994
14:09:15,246.8,17.6,37.8140418,-122.4140749
14:09:16,246.9,17.7,37.8140182,-122.4141513
14:09:17,247.1,17.7,37.8140117,-122.4142229
14:09:18,247.3,17.8,37.8140248,-122.4142902
14:09:19,247.5,17.8,37.8140475,-122.4143614
14:09:20,247.8,17.9,37.8140743,-122.4144371
14:09:21,248.1,17.9,37.8141106,-122.4145181
14:09:22,248.4,18,37.8141545,-122.4146026
14:09:23,248.7,18.1,37.8142029,-122.4146935
14:09:24,249,18.1,37.814255,-122.4147869
14:09:25,249.2,18.2,37.8143078,-122.4148835
14:09:26,249.5,18.3,37.8143618,-122.4149848
14:09:27,249.7,18.3,37.8144162,-122.4150887
14:09:28,249.9,18.4,37.8144698,-122.4151961
14:09:29,250.1,18.4,37.8145217,-122.4153053
14:09:30,250.2,18.5,37.8145703,-122.4154182
14:09:31,250.4,18.5,37.8146216,-122.4155332
14:09:32,250.6,18.5,37.8146744,-122.4156503
14:09:33,250.7,18.5,37.8147263,-122.4157673
14:09:34,250.9,18.5,37.8147802,-122.415884
14:09:35,251,18.5,37.8148398,-122.416002
14:09:36,251.2,18.5,37.814899,-122.4161213
14:09:37,251.4,18.5,37.8149577,-122.4162386
14:09:38,251.5,18.5,37.815018,-122.4163534
14:09:39,251.7,18.5,37.8150792,-122.4164679
14:09:40,251.9,18.4,37.8151377,-122.4165842
14:09:41,252,18.4,37.8151948,-122.4167006
14:09:42,252.2,18.4,37.8152487,-122.416818
14:09:43,252.3,18.3,37.8153045,-122.4169336
14:09:44,252.3,18.3,37.8153591,-122.4170496
14:09:45,252.4,18.2,37.8154117,-122.417164
14:09:46,252.4,18.2,37.8154645,-122.417279
14:09:47,252.4,18.1,37.8155169,-122.4173936
14:09:48,252.4,18.1,37.8155642,-122.4175087
14:09:49,252.3,18,37.8156141,-122.4176223
14:09:50,252.3,17.9,37.8156655,-122.4177376
14:09:51,252.2,17.9,37.8157223,-122.4178517
14:09:52,252.2,17.8,37.815777,-122.4179674
14:09:53,252.1,17.8,37.8158305,-122.418084
14:09:54,252.1,17.7,37.8158892,-122.4182018
14:09:55,252,17.7,37.8159519,-122.418324
14:09:56,252,17.6,37.8160141,-122.4184499
14:09:57,251.9,17.6,37.8160708,-122.4185791
14:09:58,251.7,17.6,37.8161258,-122.4187091
14:09:59,251.6,17.5,37.8161848,-122.4188376
14:10:00,251.4,17.5,37.8162474,-122.4189647
14:10:01,251.2,17.5,37.8163102,-122.4190941
14:10:02,251,17.5,37.8163643,-122.4192259
14:10:03,250.9,17.5,37.8164193,-122.4193546
14:10:04,250.8,17.5,37.8164746,-122.4194826
14:10:05,250.7,17.5,37.8165304,-122.4196111
14:10:06,250.6,17.6,37.8165864,-122.4197391
14:10:07,250.6,17.6,37.8166397,-122.4198665
14:10:08,250.6,17.6,37.8166979,-122.4199913
14:10:09,250.6,17.7,37.8167585,-122.4201157
14:10:10,250.6,17.7,37.8168261,-122.4202419
14:10:11,250.6,17.8,37.81689,-122.4203706
14:10:12,250.7,17.8,37.8169531,-122.4204974
14:10:13,250.7,17.9,37.8170156,-122.4206223
14:10:14,250.8,17.9,37.8170774,-122.4207464
14:10:15,250.8,18,37.8171432,-122.4208726
14:10:16,250.7,18.1,37.817206,-122.4210045
14:10:17,250.5,18.2,37.8172661,-122.4211379
14:10:18,250.3,18.3,37.8173288,-122.4212715
14:10:19,250.1,18.3,37.8173902,-122.421407
14:10:20,249.9,18.4,37.8174536,-122.4215444
14:10:21,249.7,18.5,37.8175192,-122.4216842
14:10:22,249.5,18.6,37.8175825,-122.4218256
14:10:23,249.4,18.6,37.8176432,-122.4219685
14:10:24,249.2,18.7,37.817708,-122.4221103
14:10:25,249.1,18.8,37.8177711,-122.4222535
14:10:26,249,18.9,37.8178368,-122.4223956
14:10:27,249,19,37.8178998,-122.4225397
14:10:28,249,19,37.8179658,-122.4226819
14:10:29,249,19.1,37.8180311,-122.4228262
14:10:30,249.1,19.2,37.8180959,-122.4229704
14:10:31,249.1,19.2,37.8181555,-122.4231134
14:10:32,249.2,19.3,37.8182128,-122.4232527
14:10:33,249.3,19.4,37.8182677,-122.4233922
14:10:34,249.3,19.4,37.8183249,-122.4235308
14:10:35,249.4,19.5,37.8183871,-122.4236667
14:10:36,249.4,19.5,37.8184505,-122.4237988
14:10:37,249.5,19.6,37.8185006,-122.4239284
14:10:38,249.5,19.7,37.8185235,-122.4240464
14:10:39,249.5,19.8,37.8185222,-122.424146
14:10:40,249.5,19.9,37.8185054,-122.4242266
14:10:41,249.6,20,37.8184742,-122.4242898
14:10:42,249.6,20.1,37.8184281,-122.4243376
14:10:43,249.7,20.2,37.8183695,-122.4243761
14:10:44,249.7,20.3,37.8183041,-122.4244156
14:10:45,249.9,20.4,37.8182323,-122.4244535
14:10:46,250.2,20.5,37.8181537,-122.4244908
14:10:47,250.5,20.6,37.8180732,-122.4245309
14:10:48,250.8,20.6,37.8179882,-122.4245706
14:10:49,251.1,20.6,37.8178996,-122.4246127
14:10:50,251.4,20.6,37.8178069,-122.4246541
14:10:51,251.8,20.6,37.8177087,-122.4246966
14:10:52,252.2,20.5,37.8176061,-122.4247393
14:10:53,252.6,20.4,37.8174997,-122.424781
14:10:54,252.9,20.4,37.8173909,-122.4248236
14:10:55,253.1,20.3,37.8172791,-122.4248648
14:10:56,253.3,20.2,37.8171678,-122.424911
14:10:57,253.5,20.1,37.8170537,-122.4249558
14:10:58,253.5,20,37.8169356,-122.4250012
14:10:59,253.6,19.9,37.8168167,-122.4250481
14:11:00,253.6,19.8,37.8166943,-122.4250916
14:11:01,253.5,19.7,37.8165661,-122.4251361
14:11:02,253.4,19.7,37.8164364,-122.4251918
14:11:03,253.3,19.6,37.8163105,-122.4252551
14:11:04,253.2,19.6,37.8161851,-122.4253175
14:11:05,253.1,19.6,37.8160606,-122.4253811
14:11:06,253,19.6,37.8159408,-122.4254485
14:11:07,252.9,19.6,37.8158195,-122.4255143
14:11:08,252.9,19.5,37.8157013,-122.4255892
14:11:09,252.8,19.5,37.8155876,-122.4256666
14:11:10,252.8,19.5,37.8154762,-122.4257451
14:11:11,252.8,19.5,37.8153652,-122.4258248
14:11:12,252.8,19.5,37.8152547,-122.4259049
14:11:13,252.9,19.5,37.8151412,-122.4259831
14:11:14,253,19.5,37.8150295,-122.4260645
14:11:15,253.2,19.5,37.8149182,-122.4261441
14:11:16,253.4,19.4,37.8148093,-122.426224
14:11:17,253.6,19.4,37.8146962,-122.4262979
14:11:18,253.9,19.4,37.8145797,-122.4263746
14:11:19,254.2,19.4,37.8144587,-122.4264507
14:11:20,254.5,19.4,37.8143388,-122.4265292
14:11:21,254.8,19.4,37.8142199,-122.4266087
14:11:22,255,19.4,37.8140975,-122.4266863
14:11:23,255.3,19.4,37.8139762,-122.4267655
14:11:24,255.5,19.4,37.8138583,-122.4268497
14:11:25,255.8,19.4,37.8137407,-122.4269316
14:11:26,256,19.5,37.8136224,-122.4270104
14:11:27,256.2,19.5,37.8135018,-122.4270865
14:11:28,256.3,19.6,37.8133798,-122.427165
14:11:29,256.5,19.7,37.8132547,-122.4272425
14:11:30,256.6,19.8,37.8131295,-122.4273193
14:11:31,256.7,19.9,37.8130111,-122.4273997
14:11:32,256.8,20,37.8128933,-122.427476
14:11:33,256.9,20.1,37.8127754,-122.4275501
14:11:34,257,20.2,37.8126584,-122.4276235
14:11:35,257.2,20.3,37.8125396,-122.4276966
14:11:36,257.3,20.4,37.812422,-122.4277691
14:11:37,257.5,20.5,37.8123138,-122.4278468
14:11:38,257.6,20.6,37.8122302,-122.4279356
14:11:39,257.7,20.7,37.8121779,-122.4280278
14:11:40,257.8,20.8,37.8121446,-122.4281143
14:11:41,257.9,20.9,37.8121321,-122.4281937
14:11:42,257.9,21,37.8121434,-122.4282637
14:11:43,258,21.1,37.8121693,-122.4283298
14:11:44,258,21.2,37.8121988,-122.4284004
14:11:45,258,21.2,37.8122363,-122.4284737
14:11:46,258,21.3,37.8122823,-122.4285507
14:11:47,257.9,21.3,37.8123339,-122.4286317
14:11:48,257.9,21.3,37.8123911,-122.4287164
14:11:49,257.9,21.3,37.8124501,-122.4288084
14:11:50,257.8,21.3,37.8125157,-122.4289013
14:11:51,257.8,21.2,37.8125846,-122.4289963
14:11:52,257.7,21.2,37.8126531,-122.4290945
14:11:53,257.7,21.1,37.8127221,-122.4291954
14:11:54,257.7,21.1,37.8127926,-122.4292993
14:11:55,257.7,21,37.812863,-122.4294074
14:11:56,257.7,20.9,37.8129359,-122.4295167
14:11:57,257.7,20.8,37.8130069,-122.4296307
14:11:58,257.7,20.7,37.8130811,-122.4297462
14:11:59,257.7,20.6,37.813156,-122.4298651
14:12:00,257.7,20.5,37.813237,-122.4299843
14:12:01,257.7,20.3,37.8133181,-122.4301073
14:12:02,257.7,20.2,37.8133946,-122.4302347
14:12:03,257.7,20,37.813469,-122.4303652
14:12:04,257.5,19.9,37.8135456,-122.4304983
14:12:05,257.4,19.7,37.8136235,-122.4306339
14:12:06,257.3,19.5,37.813696,-122.4307728
14:12:07,257.2,19.3,37.8137623,-122.4309138
14:12:08,257.1,19.2,37.8138239,-122.4310568
14:12:10,256.9,18.8,37.813942,-122.4313404
14:12:11,256.7,18.6,37.813999,-122.4314803
14:12:12,256.6,18.5,37.8140556,-122.4316175
14:12:13,256.5,18.4,37.8141135,-122.4317503
14:12:14,256.3,18.3,37.8141694,-122.4318798
14:12:15,256,18.2,37.8142259,-122.4320058
14:12:16,255.7,18.2,37.8142825,-122.4321314
14:12:17,255.4,18.1,37.8143451,-122.4322563
14:12:18,255.1,18.1,37.8144089,-122.4323821
14:12:19,254.8,18.2,37.8144735,-122.432509
14:12:20,254.5,18.2,37.8145401,-122.4326348
14:12:21,254.2,18.3,37.8146133,-122.4327608
14:12:22,254,18.3,37.814687,-122.4328913
14:12:23,253.7,18.4,37.8147608,-122.433024
14:12:24,253.4,18.4,37.8148315,-122.4331606
14:12:25,253.2,18.5,37.8148958,-122.4333004
14:12:26,252.9,18.5,37.814962,-122.433443
14:12:27,252.7,18.6,37.8150246,-122.4335906
14:12:28,252.5,18.6,37.815086,-122.4337383
14:12:29,252.2,18.6,37.8151479,-122.4338831
14:12:30,252.1,18.7,37.8152081,-122.4340266
14:12:31,251.9,18.7,37.8152656,-122.4341682
14:12:32,251.7,18.7,37.8153214,-122.4343108
14:12:33,251.5,18.7,37.815378,-122.434454
14:12:34,251.3,18.7,37.8154346,-122.4345981
14:12:35,251.1,18.7,37.8154919,-122.4347421
14:12:36,251,18.7,37.8155469,-122.4348851
14:12:37,250.8,18.8,37.8156016,-122.4350273
14:12:38,250.7,18.8,37.8156546,-122.4351684
14:12:39,250.6,18.7,37.8157073,-122.4353079
14:12:40,250.6,18.7,37.8157629,-122.4354443
14:12:41,250.6,18.7,37.8158176,-122.4355772
14:12:42,250.6,18.7,37.8158735,-122.435707
14:12:43,250.6,18.7,37.8159305,-122.4358373
14:12:44,250.6,18.7,37.8159857,-122.4359664
14:12:45,250.7,18.7,37.8160416,-122.4360916
14:12:46,250.7,18.7,37.8160979,-122.4362111
14:12:47,250.8,18.6,37.8161454,-122.4363287
14:12:48,250.8,18.6,37.8161778,-122.4364408
14:12:49,250.9,18.6,37.8161856,-122.4365381
14:12:50,250.9,18.5,37.8161762,-122.4366184
14:12:51,250.9,18.5,37.8161549,-122.4366857
14:12:52,250.9,18.4,37.8161236,-122.436743
14:12:53,251,18.4,37.8160816,-122.4367901
14:12:54,251,18.3,37.8160284,-122.4368336
14:12:55,251,18.2,37.8159665,-122.4368809
14:12:56,250.9,18.2,37.8158979,-122.4369309
14:12:57,250.9,18.1,37.8158217,-122.4369826
14:12:58,250.9,18.1,37.8157389,-122.4370379
14:12:59,250.9,18,37.8156524,-122.4370947
14:13:00,250.9,18,37.8155645,-122.4371526
14:13:01,250.9,18,37.8154736,-122.4372093
14:13:02,250.9,18,37.8153818,-122.4372654
14:13:03,250.9,18,37.815292,-122.4373255
14:13:04,251,18,37.8151995,-122.4373866
14:13:05,251.1,18,37.8151003,-122.4374431
14:13:06,251.2,18.1,37.8149992,-122.4375006
14:13:07,251.3,18.1,37.8148969,-122.4375617
14:13:08,251.5,18.2,37.8147912,-122.4376208
14:13:09,251.7,18.2,37.814683,-122.437681
14:13:10,252,18.3,37.8145726,-122.4377404
14:13:11,252.2,18.3,37.8144591,-122.4377973
14:13:12,252.5,18.4,37.8143419,-122.4378532
14:13:13,252.8,18.5,37.814224,-122.437913
14:13:14,253.1,18.5,37.8141003,-122.4379712
14:13:15,253.4,18.6,37.8139739,-122.4380317
14:13:16,253.7,18.6,37.8138441,-122.4380896
14:13:17,253.9,18.6,37.8137115,-122.4381448
14:13:18,254.2,18.6,37.8135813,-122.4382034
14:13:19,254.5,18.7,37.8134533,-122.4382684
14:13:20,254.7,18.7,37.8133248,-122.4383366
14:13:21,254.9,18.7,37.8131996,-122.4384103
14:13:22,255,18.7,37.8130744,-122.4384838
14:13:23,255.1,18.7,37.8129513,-122.4385593
14:13:24,255.2,18.7,37.8128277,-122.4386335
14:13:25,255.2,18.7,37.8127024,-122.4387111
14:13:26,255.2,18.7,37.8125748,-122.4387889
14:13:27,255.2,18.8,37.8124501,-122.43887
14:13:28,255.1,18.8,37.8123238,-122.4389487
14:13:29,255,18.8,37.8121971,-122.439028
14:13:30,255,18.8,37.8120701,-122.4391042
14:13:31,254.9,18.8,37.8119498,-122.4391841
14:13:32,254.9,18.8,37.8118295,-122.4392613
14:13:33,254.8,18.8,37.8117093,-122.4393355
14:13:34,254.7,18.8,37.8115898,-122.439411
14:13:35,254.7,18.7,37.8114696,-122.4394849
14:13:36,254.7,18.7,37.8113497,-122.4395567
14:13:37,254.7,18.7,37.8112335,-122.4396301
14:13:38,254.7,18.6,37.8111194,-122.4397066
14:13:39,254.7,18.6,37.811001,-122.439778
14:13:40,254.7,18.6,37.8108862,-122.4398485
14:13:41,254.7,18.6,37.8107801,-122.4399239
14:13:42,254.7,18.5,37.8106942,-122.4400104
14:13:43,254.8,18.5,37.8106393,-122.440103
14:13:44,254.8,18.5,37.8106055,-122.4401925
14:13:45,254.8,18.5,37.8105978,-122.4402753
14:13:46,254.8,18.5,37.8106118,-122.4403463
14:13:47,254.8,18.5,37.8106408,-122.4404108
14:13:48,254.8,18.5,37.8106777,-122.4404755
14:13:49,254.8,18.5,37.810722,-122.4405425
14:13:50,254.8,18.5,37.8107729,-122.4406145
14:13:51,254.8,18.5,37.8108309,-122.4406902
14:13:52,254.9,18.6,37.8108902,-122.4407718
14:13:53,255,18.6,37.8109511,-122.4408568
14:13:54,255.1,18.6,37.8110127,-122.4409446
14:13:55,255.2,18.6,37.8110764,-122.441035
14:13:56,255.3,18.6,37.811141,-122.4411291
14:13:57,255.4,18.6,37.8112074,-122.4412246
14:13:58,255.6,18.6,37.8112771,-122.4413204
14:13:59,255.8,18.6,37.811346,-122.4414199
14:14:00,256.1,18.6,37.811417,-122.441521
14:14:01,256.3,18.6,37.8114904,-122.4416247
14:14:02,256.6,18.5,37.8115628,-122.4417314
14:14:03,256.8,18.5,37.8116356,-122.4418404
14:14:04,257,18.5,37.8117084,-122.4419509
14:14:05,257.1,18.4,37.8117835,-122.442061
14:14:06,257.2,18.4,37.8118596,-122.442175
14:14:07,257.3,18.3,37.8119397,-122.4422935
14:14:08,257.3,18.2,37.8120204,-122.4424176
14:14:09,257.3,18.1,37.8121054,-122.4425422
14:14:10,257.3,18.1,37.8121909,-122.442668
14:14:11,257.2,18,37.8122803,-122.4427938
14:14:12,257.2,17.9,37.8123717,-122.4429237
14:14:13,257.1,17.8,37.8124589,-122.4430614
14:14:14,257,17.8,37.8125415,-122.4432023
14:14:15,257,17.7,37.8126232,-122.4433418
14:14:16,256.9,17.6,37.8127016,-122.4434838
14:14:17,256.8,17.6,37.8127827,-122.4436254
14:14:18,256.8,17.5,37.8128641,-122.4437673
14:14:19,256.8,17.5,37.8129419,-122.4439117
14:14:20,256.9,17.4,37.8130117,-122.4440567
14:14:21,256.9,17.4,37.8130806,-122.4441987
14:14:22,257,17.4,37.81315,-122.4443407
14:14:23,257.2,17.3,37.8132189,-122.4444828
14:14:24,257.3,17.3,37.8132893,-122.4446241
14:14:25,257.4,17.3,37.8133559,-122.4447657
14:14:26,257.5,17.3,37.813421,-122.4449045
14:14:27,257.6,17.2,37.813483,-122.4450431
14:14:28,257.5,17.2,37.813544,-122.4451806
14:14:29,257.5,17.2,37.8136035,-122.4453163
14:14:30,257.4,17.2,37.813668,-122.4454471
14:14:31,257.3,17.2,37.8137318,-122.4455779
14:14:32,257.1,17.2,37.8137969,-122.4457079
14:14:33,256.9,17.3,37.813865,-122.4458353
14:14:34,256.7,17.3,37.8139328,-122.4459599
14:14:35,256.5,17.4,37.8139972,-122.4460835
14:14:36,256.1,17.4,37.8140605,-122.4462057
14:14:37,255.8,17.5,37.8141228,-122.446329
14:14:38,255.5,17.6,37.8141871,-122.4464514
14:14:39,255.2,17.7,37.8142521,-122.4465735
14:14:40,254.9,17.8,37.8143209,-122.4466948
14:14:41,254.7,17.9,37.8143901,-122.4468171
14:14:42,254.5,18,37.8144636,-122.4469413
14:14:43,254.4,18.1,37.814542,-122.4470689
14:14:44,254.3,18.2,37.8146204,-122.4472001
14:14:45,254.3,18.3,37.8146978,-122.4473314
14:14:46,254.3,18.4,37.8147745,-122.4474618
14:14:47,254.3,18.4,37.8148477,-122.4475934
14:14:48,254.4,18.5,37.8149208,-122.4477252
14:14:49,254.5,18.5,37.8149926,-122.4478585
14:14:50,254.6,18.6,37.8150635,-122.4479926
14:14:51,254.7,18.6,37.8151333,-122.4481289
14:14:52,254.7,18.7,37.8152038,-122.4482664
14:14:53,254.8,18.7,37.8152754,-122.4484038
14:14:54,254.9,18.7,37.8153469,-122.4485408
14:14:55,254.9,18.7,37.8154136,-122.4486797
14:14:56,255,18.7,37.8154836,-122.4488163
14:14:57,255,18.7,37.8155598,-122.4489528
14:14:58,255,18.7,37.8156304,-122.4490953
14:14:59,255,18.7,37.8157016,-122.4492371
14:15:00,254.9,18.7,37.8157717,-122.4493769
14:15:01,254.9,18.7,37.8158463,-122.4495139
14:15:02,254.9,18.7,37.8159214,-122.4496514
14:15:03,254.9,18.7,37.8159958,-122.4497884
14:15:04,254.8,18.7,37.8160704,-122.449923
14:15:05,254.8,18.6,37.8161394,-122.450054
